PC1,PC2,is_anomaly,anomaly_score,type
-0.7116441616980137,0.2620618755527198,0,0.16635654562601285,normal
0.5886758035173402,1.1744511486363214,0,0.18972779255013913,normal
-0.10098796656428528,1.260648762818227,0,0.0,normal
-0.05788915947332766,0.9158168777774149,0,0.12539074741706033,normal
-0.00041027391433356275,1.36122645546818,0,0.19747384830477577,normal
0.2510339577105457,1.612670687093063,0,0.19851695993081117,normal
-1.8108087416134644,-0.4491720122309756,1,0.5320401252322393,anomalie
-0.6182565082820803,-0.03248116316311577,0,0.0017380264491593603,normal
0.7107821855561945,-0.25516523785190354,1,0.35327118220539017,anomalie
-0.15846685212327938,0.8152391851274619,0,0.16546042479685985,normal
-0.24470589461834674,-1.210653318026458,1,0.4861848642392284,anomalie
-1.4084979710136576,-0.04686124163116332,0,0.21306903015630246,normal
0.34442161112647923,1.3181276483772273,0,0.26753169381383396,normal
-1.1714338178568149,-0.5856584727378578,0,0.10783700082411031,normal
-1.717421088197531,-0.7437150509468112,1,0.5531386201305711,anomalie
